image\result\Abba_Eban\5\aligned_detect_5.104.jpg,5
image\result\Aaron_Eckhart\add\295.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.497.jpg,5
image\result\Aaron_Guiel\add\445.jpg,2
image\result\Aaron_Eckhart\add\162.jpg,1
image\result\Aaron_Sorkin\add\287.jpg,3
image\result\Abba_Eban\5\aligned_detect_5.55.jpg,5
image\result\Abba_Eban\add\54.jpg,5
image\result\Aaron_Eckhart\add\146.jpg,1
image\result\Aaron_Sorkin\add\104.jpg,3
image\result\Aaron_Guiel\add\264.jpg,2
image\result\Aaron_Tippin\0\aligned_detect_0.510.jpg,4
image\result\Aaron_Guiel\5\aligned_detect_5.1855.jpg,2
image\result\Aaron_Eckhart\add\195.jpg,1
image\result\Aaron_Eckhart\1\aligned_detect_1.195.jpg,1
image\result\Abba_Eban\0\aligned_detect_0.102.jpg,5
image\result\Aaron_Eckhart\2\aligned_detect_2.1726.jpg,1
image\result\Aaron_Eckhart\add\32.jpg,1
image\result\Aaron_Tippin\0\aligned_detect_0.414.jpg,4
image\result\Aaron_Guiel\5\aligned_detect_5.1998.jpg,2
image\result\Abba_Eban\5\aligned_detect_5.124.jpg,5
image\result\Aaron_Guiel\add\265.jpg,2
image\result\Aaron_Sorkin\add\0.jpg,3
image\result\Aaron_Guiel\add\150.jpg,2
image\result\Abba_Eban\5\aligned_detect_5.520.jpg,5
image\result\Aaron_Sorkin\3\aligned_detect_3.559.jpg,3
image\result\Aaron_Tippin\add\103.jpg,4
image\result\Abba_Eban\0\aligned_detect_0.96.jpg,5
image\result\Aaron_Sorkin\3\aligned_detect_3.451.jpg,3
image\result\Aaron_Tippin\0\aligned_detect_0.520.jpg,4
image\result\Aaron_Sorkin\add\232.jpg,3
image\result\Aaron_Sorkin\3\aligned_detect_3.494.jpg,3
image\result\Aaron_Eckhart\1\aligned_detect_1.185.jpg,1
image\result\Aaron_Sorkin\3\aligned_detect_3.522.jpg,3
image\result\Abba_Eban\add\174.jpg,5
image\result\Abba_Eban\5\aligned_detect_5.547.jpg,5
image\result\Aaron_Sorkin\3\aligned_detect_3.464.jpg,3
image\result\Aaron_Tippin\add\91.jpg,4
image\result\Aaron_Guiel\add\302.jpg,2
image\result\Aaron_Guiel\add\446.jpg,2
image\result\Aaron_Guiel\5\aligned_detect_5.1849.jpg,2
image\result\Aaron_Tippin\add\97.jpg,4
image\result\Aaron_Sorkin\add\313.jpg,3
image\result\Aaron_Eckhart\add\308.jpg,1
image\result\Aaron_Eckhart\add\159.jpg,1
image\result\Aaron_Eckhart\add\406.jpg,1
image\result\Aaron_Guiel\add\158.jpg,2
image\result\Aaron_Eckhart\0\aligned_detect_0.599.jpg,1
image\result\Aaron_Sorkin\0\aligned_detect_0.64.jpg,3
image\result\Aaron_Tippin\add\343.jpg,4
image\result\Aaron_Tippin\1\aligned_detect_1.1617.jpg,4
image\result\Aaron_Guiel\add\185.jpg,2
image\result\Aaron_Tippin\add\199.jpg,4
image\result\Aaron_Sorkin\add\131.jpg,3
image\result\Aaron_Guiel\add\17.jpg,2
image\result\Aaron_Guiel\add\426.jpg,2
image\result\Aaron_Sorkin\add\4.jpg,3
image\result\Abba_Eban\0\aligned_detect_0.93.jpg,5
image\result\Aaron_Eckhart\add\307.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.184.jpg,5
image\result\Aaron_Eckhart\0\aligned_detect_0.617.jpg,1
image\result\Aaron_Eckhart\add\211.jpg,1
image\result\Aaron_Guiel\add\195.jpg,2
image\result\Abba_Eban\5\aligned_detect_5.176.jpg,5
image\result\Aaron_Sorkin\add\54.jpg,3
image\result\Aaron_Guiel\5\aligned_detect_5.1856.jpg,2
image\result\Aaron_Tippin\0\aligned_detect_0.445.jpg,4
image\result\Aaron_Guiel\add\45.jpg,2
image\result\Aaron_Sorkin\add\42.jpg,3
image\result\Aaron_Eckhart\add\362.jpg,1
image\result\Aaron_Sorkin\add\205.jpg,3
image\result\Aaron_Eckhart\add\385.jpg,1
image\result\Aaron_Eckhart\0\aligned_detect_0.609.jpg,1
image\result\Aaron_Tippin\1\aligned_detect_1.1602.jpg,4
image\result\Aaron_Guiel\add\276.jpg,2
image\result\Aaron_Sorkin\3\aligned_detect_3.569.jpg,3
image\result\Aaron_Sorkin\add\243.jpg,3
image\result\Aaron_Sorkin\add\111.jpg,3
image\result\Aaron_Tippin\add\358.jpg,4
image\result\Aaron_Sorkin\add\296.jpg,3
image\result\Aaron_Tippin\add\272.jpg,4
image\result\Aaron_Tippin\add\302.jpg,4
image\result\Aaron_Sorkin\add\20.jpg,3
image\result\Abba_Eban\5\aligned_detect_5.533.jpg,5
image\result\Abba_Eban\add\248.jpg,5
image\result\Aaron_Tippin\add\300.jpg,4
image\result\Abba_Eban\add\224.jpg,5
image\result\Abba_Eban\add\235.jpg,5
image\result\Aaron_Tippin\add\135.jpg,4
image\result\Aaron_Sorkin\add\13.jpg,3
image\result\Aaron_Tippin\add\249.jpg,4
image\result\Aaron_Tippin\add\243.jpg,4
image\result\Aaron_Guiel\add\248.jpg,2
image\result\Aaron_Eckhart\add\194.jpg,1
image\result\Aaron_Guiel\add\141.jpg,2
image\result\Aaron_Tippin\0\aligned_detect_0.521.jpg,4
image\result\Aaron_Guiel\5\aligned_detect_5.1898.jpg,2
image\result\Aaron_Guiel\add\367.jpg,2
image\result\Abba_Eban\0\aligned_detect_0.91.jpg,5
image\result\Aaron_Tippin\add\251.jpg,4
image\result\Aaron_Sorkin\3\aligned_detect_3.524.jpg,3
image\result\Aaron_Eckhart\add\255.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.86.jpg,5
image\result\Aaron_Sorkin\3\aligned_detect_3.452.jpg,3
image\result\Aaron_Sorkin\add\79.jpg,3
image\result\Aaron_Tippin\add\0.jpg,4
image\result\Aaron_Guiel\add\238.jpg,2
image\result\Abba_Eban\add\251.jpg,5
image\result\Abba_Eban\5\aligned_detect_5.121.jpg,5
image\result\Abba_Eban\add\254.jpg,5
image\result\Aaron_Guiel\5\aligned_detect_5.1910.jpg,2
image\result\Aaron_Tippin\add\189.jpg,4
image\result\Aaron_Sorkin\add\67.jpg,3
image\result\Abba_Eban\add\205.jpg,5
image\result\Abba_Eban\add\287.jpg,5
image\result\Aaron_Sorkin\add\156.jpg,3
image\result\Aaron_Sorkin\add\159.jpg,3
image\result\Aaron_Sorkin\add\93.jpg,3
image\result\Aaron_Guiel\add\452.jpg,2
image\result\Aaron_Eckhart\add\30.jpg,1
image\result\Aaron_Sorkin\3\aligned_detect_3.492.jpg,3
image\result\Aaron_Tippin\add\275.jpg,4
image\result\Aaron_Sorkin\3\aligned_detect_3.461.jpg,3
image\result\Abba_Eban\add\281.jpg,5
image\result\Abba_Eban\add\47.jpg,5
image\result\Aaron_Tippin\0\aligned_detect_0.457.jpg,4
image\result\Aaron_Sorkin\3\aligned_detect_3.473.jpg,3
image\result\Aaron_Sorkin\0\aligned_detect_0.87.jpg,3
image\result\Aaron_Tippin\add\204.jpg,4
image\result\Aaron_Eckhart\add\224.jpg,1
image\result\Aaron_Sorkin\3\aligned_detect_3.551.jpg,3
image\result\Aaron_Guiel\add\129.jpg,2
image\result\Aaron_Guiel\add\241.jpg,2
image\result\Aaron_Tippin\add\117.jpg,4
image\result\Aaron_Guiel\add\448.jpg,2
image\result\Aaron_Tippin\add\394.jpg,4
image\result\Aaron_Tippin\add\48.jpg,4
image\result\Abba_Eban\add\61.jpg,5
image\result\Aaron_Eckhart\add\342.jpg,1
image\result\Aaron_Eckhart\0\aligned_detect_0.634.jpg,1
image\result\Aaron_Eckhart\2\aligned_detect_2.1751.jpg,1
image\result\Aaron_Sorkin\add\183.jpg,3
image\result\Aaron_Sorkin\3\aligned_detect_3.530.jpg,3
image\result\Aaron_Guiel\add\374.jpg,2
image\result\Aaron_Guiel\5\aligned_detect_5.1977.jpg,2
image\result\Aaron_Eckhart\0\aligned_detect_0.587.jpg,1
image\result\Aaron_Tippin\0\aligned_detect_0.502.jpg,4
image\result\Aaron_Guiel\add\350.jpg,2
image\result\Aaron_Guiel\add\130.jpg,2
image\result\Aaron_Sorkin\add\302.jpg,3
image\result\Aaron_Sorkin\add\142.jpg,3
image\result\Aaron_Sorkin\3\aligned_detect_3.456.jpg,3
image\result\Aaron_Tippin\0\aligned_detect_0.493.jpg,4
image\result\Aaron_Sorkin\3\aligned_detect_3.431.jpg,3
image\result\Aaron_Sorkin\3\aligned_detect_3.568.jpg,3
image\result\Aaron_Sorkin\add\341.jpg,3
image\result\Aaron_Eckhart\1\aligned_detect_1.197.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.49.jpg,5
image\result\Abba_Eban\0\aligned_detect_0.83.jpg,5
image\result\Aaron_Sorkin\add\246.jpg,3
image\result\Abba_Eban\5\aligned_detect_5.159.jpg,5
image\result\Aaron_Tippin\add\363.jpg,4
image\result\Aaron_Guiel\add\417.jpg,2
image\result\Aaron_Tippin\add\81.jpg,4
image\result\Aaron_Tippin\add\63.jpg,4
image\result\Aaron_Sorkin\add\97.jpg,3
image\result\Aaron_Eckhart\add\73.jpg,1
image\result\Aaron_Eckhart\2\aligned_detect_2.1739.jpg,1
image\result\Abba_Eban\add\176.jpg,5
image\result\Aaron_Guiel\add\408.jpg,2
image\result\Aaron_Tippin\add\57.jpg,4
image\result\Aaron_Tippin\add\134.jpg,4
image\result\Aaron_Tippin\1\aligned_detect_1.1624.jpg,4
image\result\Aaron_Guiel\5\aligned_detect_5.1895.jpg,2
image\result\Aaron_Guiel\add\261.jpg,2
image\result\Aaron_Sorkin\3\aligned_detect_3.549.jpg,3
image\result\Aaron_Eckhart\add\281.jpg,1
image\result\Aaron_Eckhart\add\81.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.186.jpg,5
image\result\Aaron_Tippin\1\aligned_detect_1.1626.jpg,4
image\result\Aaron_Tippin\add\215.jpg,4
image\result\Abba_Eban\add\244.jpg,5
image\result\Aaron_Eckhart\add\375.jpg,1
image\result\Abba_Eban\add\199.jpg,5
image\result\Aaron_Eckhart\add\197.jpg,1
image\result\Aaron_Eckhart\add\285.jpg,1
image\result\Aaron_Eckhart\add\163.jpg,1
image\result\Aaron_Tippin\add\250.jpg,4
image\result\Abba_Eban\add\168.jpg,5
image\result\Aaron_Eckhart\2\aligned_detect_2.1768.jpg,1
image\result\Abba_Eban\add\104.jpg,5
image\result\Aaron_Guiel\add\295.jpg,2
image\result\Aaron_Tippin\add\148.jpg,4
image\result\Aaron_Guiel\add\443.jpg,2
image\result\Aaron_Tippin\0\aligned_detect_0.488.jpg,4
image\result\Aaron_Sorkin\3\aligned_detect_3.511.jpg,3
image\result\Aaron_Tippin\add\391.jpg,4
image\result\Abba_Eban\5\aligned_detect_5.72.jpg,5
image\result\Aaron_Sorkin\add\262.jpg,3
image\result\Abba_Eban\add\26.jpg,5
image\result\Aaron_Tippin\0\aligned_detect_0.507.jpg,4
image\result\Aaron_Tippin\1\aligned_detect_1.1658.jpg,4
image\result\Aaron_Sorkin\3\aligned_detect_3.526.jpg,3
image\result\Aaron_Eckhart\add\261.jpg,1
image\result\Abba_Eban\add\9.jpg,5
image\result\Aaron_Guiel\5\aligned_detect_5.1879.jpg,2
image\result\Aaron_Guiel\add\413.jpg,2
image\result\Aaron_Guiel\5\aligned_detect_5.2005.jpg,2
image\result\Aaron_Guiel\add\437.jpg,2
image\result\Aaron_Guiel\add\31.jpg,2
image\result\Abba_Eban\add\81.jpg,5
image\result\Aaron_Eckhart\0\aligned_detect_0.579.jpg,1
image\result\Aaron_Tippin\add\23.jpg,4
image\result\Aaron_Eckhart\add\231.jpg,1
image\result\Aaron_Tippin\add\20.jpg,4
image\result\Aaron_Eckhart\add\268.jpg,1
image\result\Aaron_Tippin\add\209.jpg,4
image\result\Aaron_Eckhart\add\286.jpg,1
image\result\Abba_Eban\add\183.jpg,5
image\result\Aaron_Tippin\add\107.jpg,4
image\result\Aaron_Guiel\add\379.jpg,2
image\result\Aaron_Guiel\add\269.jpg,2
image\result\Aaron_Sorkin\3\aligned_detect_3.491.jpg,3
image\result\Abba_Eban\5\aligned_detect_5.164.jpg,5
image\result\Aaron_Sorkin\3\aligned_detect_3.445.jpg,3
image\result\Aaron_Eckhart\2\aligned_detect_2.1720.jpg,1
image\result\Aaron_Sorkin\0\aligned_detect_0.125.jpg,3
image\result\Aaron_Guiel\add\128.jpg,2
image\result\Aaron_Tippin\1\aligned_detect_1.1601.jpg,4
image\result\Aaron_Eckhart\add\262.jpg,1
image\result\Aaron_Tippin\add\265.jpg,4
image\result\Aaron_Eckhart\add\95.jpg,1
image\result\Aaron_Eckhart\add\170.jpg,1
image\result\Aaron_Tippin\add\72.jpg,4
image\result\Abba_Eban\add\290.jpg,5
image\result\Aaron_Eckhart\add\156.jpg,1
image\result\Aaron_Eckhart\add\242.jpg,1
image\result\Abba_Eban\add\164.jpg,5
image\result\Aaron_Sorkin\add\91.jpg,3
image\result\Aaron_Guiel\add\49.jpg,2
image\result\Aaron_Eckhart\1\aligned_detect_1.227.jpg,1
image\result\Aaron_Sorkin\0\aligned_detect_0.62.jpg,3
image\result\Aaron_Guiel\add\270.jpg,2
image\result\Aaron_Sorkin\0\aligned_detect_0.118.jpg,3
image\result\Aaron_Sorkin\add\240.jpg,3
image\result\Aaron_Sorkin\add\141.jpg,3
image\result\Aaron_Tippin\add\293.jpg,4
image\result\Aaron_Guiel\add\142.jpg,2
image\result\Aaron_Eckhart\1\aligned_detect_1.229.jpg,1
image\result\Aaron_Eckhart\add\1.jpg,1
image\result\Aaron_Eckhart\add\139.jpg,1
image\result\Abba_Eban\add\188.jpg,5
image\result\Aaron_Tippin\add\29.jpg,4
image\result\Aaron_Eckhart\add\33.jpg,1
image\result\Aaron_Guiel\add\271.jpg,2
image\result\Abba_Eban\add\111.jpg,5
image\result\Aaron_Eckhart\add\256.jpg,1
image\result\Aaron_Guiel\5\aligned_detect_5.1962.jpg,2
image\result\Aaron_Tippin\add\379.jpg,4
image\result\Abba_Eban\5\aligned_detect_5.41.jpg,5
image\result\Aaron_Sorkin\add\119.jpg,3
image\result\Aaron_Tippin\add\370.jpg,4
image\result\Aaron_Sorkin\add\138.jpg,3
image\result\Abba_Eban\add\280.jpg,5
image\result\Abba_Eban\add\90.jpg,5
image\result\Aaron_Sorkin\add\343.jpg,3
image\result\Aaron_Eckhart\add\119.jpg,1
image\result\Aaron_Eckhart\add\252.jpg,1
image\result\Aaron_Tippin\add\113.jpg,4
image\result\Aaron_Tippin\add\261.jpg,4
image\result\Aaron_Tippin\0\aligned_detect_0.454.jpg,4
image\result\Aaron_Sorkin\add\60.jpg,3
image\result\Abba_Eban\5\aligned_detect_5.113.jpg,5
image\result\Aaron_Tippin\add\279.jpg,4
image\result\Abba_Eban\add\39.jpg,5
image\result\Aaron_Guiel\add\206.jpg,2
image\result\Abba_Eban\add\57.jpg,5
image\result\Aaron_Sorkin\add\325.jpg,3
image\result\Abba_Eban\add\230.jpg,5
image\result\Aaron_Guiel\add\60.jpg,2
image\result\Abba_Eban\add\25.jpg,5
image\result\Aaron_Sorkin\add\118.jpg,3
image\result\Aaron_Tippin\add\316.jpg,4
image\result\Abba_Eban\5\aligned_detect_5.512.jpg,5
image\result\Abba_Eban\0\aligned_detect_0.114.jpg,5
image\result\Aaron_Eckhart\add\75.jpg,1
image\result\Aaron_Sorkin\add\189.jpg,3
image\result\Aaron_Guiel\add\353.jpg,2
image\result\Aaron_Eckhart\add\323.jpg,1
image\result\Aaron_Guiel\add\298.jpg,2
image\result\Aaron_Tippin\add\298.jpg,4
image\result\Aaron_Tippin\add\308.jpg,4
image\result\Aaron_Tippin\0\aligned_detect_0.431.jpg,4
image\result\Aaron_Guiel\add\187.jpg,2
image\result\Aaron_Eckhart\2\aligned_detect_2.1737.jpg,1
image\result\Aaron_Eckhart\add\78.jpg,1
image\result\Abba_Eban\add\169.jpg,5
image\result\Aaron_Tippin\add\33.jpg,4
image\result\Aaron_Guiel\add\61.jpg,2
image\result\Aaron_Sorkin\add\350.jpg,3
image\result\Abba_Eban\5\aligned_detect_5.114.jpg,5
image\result\Abba_Eban\add\165.jpg,5
image\result\Aaron_Sorkin\0\aligned_detect_0.91.jpg,3
image\result\Aaron_Guiel\add\303.jpg,2
image\result\Aaron_Sorkin\add\114.jpg,3
image\result\Abba_Eban\5\aligned_detect_5.173.jpg,5
image\result\Abba_Eban\5\aligned_detect_5.535.jpg,5
image\result\Abba_Eban\0\aligned_detect_0.90.jpg,5
image\result\Aaron_Sorkin\add\267.jpg,3
image\result\Aaron_Eckhart\add\338.jpg,1
image\result\Abba_Eban\add\152.jpg,5
image\result\Abba_Eban\add\311.jpg,5
image\result\Abba_Eban\add\207.jpg,5
image\result\Aaron_Tippin\1\aligned_detect_1.1638.jpg,4
image\result\Aaron_Guiel\5\aligned_detect_5.1970.jpg,2
image\result\Aaron_Guiel\add\464.jpg,2
image\result\Aaron_Eckhart\add\29.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.123.jpg,5
image\result\Aaron_Tippin\add\359.jpg,4
image\result\Aaron_Tippin\add\9.jpg,4
image\result\Aaron_Eckhart\0\aligned_detect_0.608.jpg,1
image\result\Aaron_Guiel\add\175.jpg,2
image\result\Abba_Eban\add\194.jpg,5
image\result\Aaron_Sorkin\add\80.jpg,3
image\result\Abba_Eban\add\172.jpg,5
image\result\Abba_Eban\add\282.jpg,5
image\result\Aaron_Sorkin\add\50.jpg,3
image\result\Aaron_Tippin\add\46.jpg,4
image\result\Aaron_Eckhart\2\aligned_detect_2.1747.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.188.jpg,5
image\result\Aaron_Eckhart\add\226.jpg,1
image\result\Aaron_Sorkin\add\126.jpg,3
image\result\Aaron_Eckhart\2\aligned_detect_2.1742.jpg,1
image\result\Aaron_Sorkin\add\354.jpg,3
image\result\Aaron_Sorkin\add\283.jpg,3
image\result\Abba_Eban\add\196.jpg,5
image\result\Aaron_Eckhart\2\aligned_detect_2.1741.jpg,1
image\result\Aaron_Guiel\5\aligned_detect_5.1844.jpg,2
image\result\Abba_Eban\0\aligned_detect_0.115.jpg,5
image\result\Aaron_Eckhart\add\214.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.8.jpg,5
image\result\Abba_Eban\add\127.jpg,5
image\result\Aaron_Sorkin\add\300.jpg,3
image\result\Aaron_Sorkin\add\231.jpg,3
image\result\Aaron_Guiel\add\387.jpg,2
image\result\Aaron_Tippin\add\360.jpg,4
image\result\Aaron_Tippin\add\303.jpg,4
image\result\Aaron_Tippin\add\335.jpg,4
image\result\Aaron_Tippin\add\338.jpg,4
image\result\Aaron_Guiel\5\aligned_detect_5.1847.jpg,2
image\result\Aaron_Guiel\add\179.jpg,2
image\result\Aaron_Eckhart\add\205.jpg,1
image\result\Aaron_Eckhart\add\390.jpg,1
image\result\Aaron_Guiel\add\180.jpg,2
image\result\Aaron_Tippin\add\315.jpg,4
image\result\Abba_Eban\add\294.jpg,5
image\result\Aaron_Sorkin\3\aligned_detect_3.542.jpg,3
image\result\Aaron_Tippin\0\aligned_detect_0.506.jpg,4
image\result\Abba_Eban\add\149.jpg,5
image\result\Abba_Eban\add\56.jpg,5
image\result\Aaron_Eckhart\0\aligned_detect_0.628.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.516.jpg,5
image\result\Aaron_Tippin\add\6.jpg,4
image\result\Abba_Eban\5\aligned_detect_5.70.jpg,5
image\result\Aaron_Sorkin\3\aligned_detect_3.541.jpg,3
image\result\Abba_Eban\add\16.jpg,5
image\result\Aaron_Guiel\add\336.jpg,2
image\result\Aaron_Eckhart\0\aligned_detect_0.595.jpg,1
image\result\Aaron_Guiel\add\103.jpg,2
image\result\Aaron_Tippin\add\28.jpg,4
image\result\Aaron_Tippin\add\118.jpg,4
image\result\Aaron_Sorkin\add\129.jpg,3
image\result\Aaron_Tippin\add\312.jpg,4
image\result\Abba_Eban\5\aligned_detect_5.69.jpg,5
image\result\Aaron_Guiel\add\444.jpg,2
image\result\Aaron_Tippin\add\141.jpg,4
image\result\Aaron_Eckhart\1\aligned_detect_1.184.jpg,1
image\result\Aaron_Eckhart\add\38.jpg,1
image\result\Aaron_Tippin\add\339.jpg,4
image\result\Aaron_Sorkin\add\209.jpg,3
image\result\Aaron_Sorkin\3\aligned_detect_3.428.jpg,3
image\result\Aaron_Tippin\0\aligned_detect_0.439.jpg,4
image\result\Aaron_Guiel\5\aligned_detect_5.1846.jpg,2
image\result\Aaron_Sorkin\0\aligned_detect_0.84.jpg,3
image\result\Abba_Eban\add\191.jpg,5
image\result\Aaron_Guiel\add\366.jpg,2
image\result\Aaron_Eckhart\add\138.jpg,1
image\result\Aaron_Sorkin\0\aligned_detect_0.99.jpg,3
image\result\Abba_Eban\5\aligned_detect_5.78.jpg,5
image\result\Aaron_Eckhart\add\76.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.66.jpg,5
image\result\Aaron_Eckhart\0\aligned_detect_0.615.jpg,1
image\result\Aaron_Guiel\add\266.jpg,2
image\result\Aaron_Eckhart\add\253.jpg,1
image\result\Abba_Eban\add\132.jpg,5
image\result\Aaron_Eckhart\2\aligned_detect_2.1722.jpg,1
image\result\Aaron_Guiel\add\25.jpg,2
image\result\Aaron_Guiel\add\167.jpg,2
image\result\Aaron_Guiel\add\56.jpg,2
image\result\Aaron_Tippin\add\38.jpg,4
image\result\Aaron_Eckhart\add\182.jpg,1
image\result\Aaron_Eckhart\add\248.jpg,1
image\result\Aaron_Tippin\add\218.jpg,4
image\result\Aaron_Tippin\add\395.jpg,4
image\result\Aaron_Guiel\5\aligned_detect_5.1873.jpg,2
image\result\Aaron_Eckhart\add\143.jpg,1
image\result\Abba_Eban\5\aligned_detect_5.519.jpg,5
image\result\Aaron_Guiel\add\209.jpg,2
image\result\Aaron_Tippin\1\aligned_detect_1.1639.jpg,4
image\result\Aaron_Guiel\add\415.jpg,2
image\result\Abba_Eban\add\211.jpg,5
image\result\Aaron_Tippin\1\aligned_detect_1.1630.jpg,4
image\result\Aaron_Tippin\0\aligned_detect_0.465.jpg,4
image\result\Aaron_Eckhart\add\276.jpg,1
image\result\Aaron_Tippin\add\87.jpg,4
image\result\Aaron_Tippin\add\241.jpg,4
image\result\Aaron_Eckhart\add\229.jpg,1
image\result\Aaron_Tippin\add\88.jpg,4
image\result\Aaron_Guiel\5\aligned_detect_5.2006.jpg,2
image\result\Aaron_Sorkin\add\150.jpg,3
image\result\Aaron_Sorkin\add\237.jpg,3
image\result\Aaron_Tippin\add\124.jpg,4
image\result\Abba_Eban\5\aligned_detect_5.106.jpg,5
image\result\Abba_Eban\5\aligned_detect_5.59.jpg,5
image\result\Abba_Eban\add\140.jpg,5
image\result\Aaron_Sorkin\add\346.jpg,3
image\result\Aaron_Tippin\add\75.jpg,4
image\result\Aaron_Guiel\add\389.jpg,2
image\result\Abba_Eban\0\aligned_detect_0.118.jpg,5
image\result\Abba_Eban\add\137.jpg,5
image\result\Aaron_Sorkin\add\286.jpg,3
image\result\Aaron_Guiel\add\232.jpg,2
image\result\Aaron_Sorkin\add\347.jpg,3
image\result\Aaron_Eckhart\1\aligned_detect_1.203.jpg,1
image\result\Aaron_Eckhart\0\aligned_detect_0.622.jpg,1
image\result\Aaron_Tippin\1\aligned_detect_1.1677.jpg,4
image\result\Abba_Eban\5\aligned_detect_5.189.jpg,5
image\result\Abba_Eban\add\223.jpg,5
image\result\Aaron_Eckhart\add\336.jpg,1
image\result\Aaron_Eckhart\add\16.jpg,1
image\result\Aaron_Eckhart\1\aligned_detect_1.222.jpg,1
image\result\Abba_Eban\add\94.jpg,5
image\result\Aaron_Sorkin\add\8.jpg,3
image\result\Aaron_Sorkin\add\168.jpg,3
image\result\Aaron_Sorkin\add\336.jpg,3
image\result\Abba_Eban\5\aligned_detect_5.122.jpg,5
image\result\Aaron_Guiel\add\233.jpg,2
image\result\Aaron_Tippin\add\142.jpg,4
image\result\Abba_Eban\add\110.jpg,5
image\result\Abba_Eban\5\aligned_detect_5.94.jpg,5
image\result\Aaron_Eckhart\add\376.jpg,1
image\result\Aaron_Sorkin\0\aligned_detect_0.83.jpg,3
image\result\Aaron_Eckhart\add\329.jpg,1
image\result\Aaron_Guiel\add\113.jpg,2
image\result\Abba_Eban\add\121.jpg,5
image\result\Aaron_Guiel\add\193.jpg,2
image\result\Aaron_Guiel\add\100.jpg,2
image\result\Abba_Eban\add\215.jpg,5
image\result\Abba_Eban\5\aligned_detect_5.489.jpg,5
image\result\Abba_Eban\5\aligned_detect_5.161.jpg,5
image\result\Aaron_Tippin\0\aligned_detect_0.436.jpg,4
image\result\Aaron_Tippin\add\259.jpg,4
image\result\Aaron_Tippin\1\aligned_detect_1.1610.jpg,4
image\result\Aaron_Tippin\add\3.jpg,4
image\result\Aaron_Guiel\add\252.jpg,2
image\result\Aaron_Tippin\add\369.jpg,4
image\result\Aaron_Sorkin\add\191.jpg,3
image\result\Aaron_Sorkin\3\aligned_detect_3.438.jpg,3
image\result\Aaron_Tippin\add\5.jpg,4
image\result\Aaron_Guiel\add\33.jpg,2
image\result\Aaron_Guiel\add\432.jpg,2
image\result\Aaron_Guiel\5\aligned_detect_5.1972.jpg,2
image\result\Aaron_Sorkin\3\aligned_detect_3.579.jpg,3
image\result\Aaron_Eckhart\add\149.jpg,1
image\result\Aaron_Guiel\add\294.jpg,2
image\result\Aaron_Eckhart\add\52.jpg,1
image\result\Aaron_Eckhart\add\355.jpg,1
image\result\Aaron_Guiel\add\1.jpg,2
image\result\Aaron_Guiel\add\184.jpg,2
image\result\Aaron_Sorkin\3\aligned_detect_3.539.jpg,3
image\result\Aaron_Guiel\add\288.jpg,2
image\result\Aaron_Eckhart\0\aligned_detect_0.568.jpg,1
image\result\Aaron_Eckhart\add\5.jpg,1
image\result\Aaron_Sorkin\add\43.jpg,3
image\result\Aaron_Eckhart\add\10.jpg,1
image\result\Aaron_Eckhart\add\382.jpg,1
image\result\Aaron_Sorkin\3\aligned_detect_3.515.jpg,3
image\result\Aaron_Tippin\0\aligned_detect_0.480.jpg,4
image\result\Aaron_Guiel\add\360.jpg,2
image\result\Aaron_Guiel\add\10.jpg,2
image\result\Aaron_Sorkin\add\221.jpg,3
image\result\Aaron_Guiel\5\aligned_detect_5.1976.jpg,2
image\result\Aaron_Guiel\5\aligned_detect_5.1885.jpg,2
image\result\Aaron_Eckhart\add\173.jpg,1
image\result\Aaron_Sorkin\add\6.jpg,3
image\result\Aaron_Sorkin\add\128.jpg,3
image\result\Aaron_Eckhart\add\100.jpg,1
image\result\Aaron_Guiel\add\441.jpg,2
image\result\Abba_Eban\5\aligned_detect_5.191.jpg,5
image\result\Aaron_Guiel\add\20.jpg,2
image\result\Abba_Eban\5\aligned_detect_5.62.jpg,5
image\result\Aaron_Tippin\add\223.jpg,4
image\result\Aaron_Sorkin\add\46.jpg,3
image\result\Abba_Eban\0\aligned_detect_0.84.jpg,5
image\result\Aaron_Eckhart\add\343.jpg,1
image\result\Abba_Eban\add\312.jpg,5
image\result\Aaron_Guiel\add\380.jpg,2
image\result\Abba_Eban\5\aligned_detect_5.54.jpg,5
image\result\Aaron_Guiel\5\aligned_detect_5.1916.jpg,2
image\result\Aaron_Guiel\add\122.jpg,2
image\result\Aaron_Guiel\5\aligned_detect_5.1851.jpg,2
image\result\Aaron_Eckhart\add\101.jpg,1
image\result\Aaron_Tippin\1\aligned_detect_1.1604.jpg,4
image\result\Aaron_Guiel\add\164.jpg,2
image\result\Abba_Eban\5\aligned_detect_5.116.jpg,5
image\result\Aaron_Sorkin\add\10.jpg,3
image\result\Aaron_Eckhart\0\aligned_detect_0.603.jpg,1
